@relation InstanceResultListener

@attribute Key_Dataset {dataset}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.JRip,weka.classifiers.bayes.NaiveBayes,weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'-F 3 -N 2.0 -O 2 -S 1','','-C 0.25 -M 2'}
@attribute Key_Scheme_version_ID {-6589312996832147161,5995231201785697655,-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 5\nSize of the tree: 9\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data
dataset,5,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.999968,0.999968,199.993644,196.109903,2.058894,194.157613,-192.098719,1.029447,97.078807,-96.04936,-2.058802,-1.029401,-212.03983,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0,0.001,0,0,0,0,15864,15496,7864,0,50,?,?,?,?
dataset,5,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,2,0,0,100,0,0,1,0,0,0.000001,0.000002,2.058894,0,2.058894,1.029447,0,1.029447,2.058894,1.029447,212.049273,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,15864,15496,7864,100,50,?,?,?,?
dataset,5,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.966401,0.966985,193.280169,189.64131,2.058894,52.783145,-50.724252,1.029447,26.391573,-25.362126,-1.958536,-0.979268,-201.713249,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,5,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,2,0,0,100,0,0,1,0.182328,0.255522,36.465538,50.112054,2.058894,0.651678,1.407216,1.029447,0.325839,0.703608,1.407216,0.703608,144.931798,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,15864,15496,7864,100,75,?,?,?,?
dataset,6,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.598882,0.720802,119.776372,141.360864,2.058894,228.569498,-226.510605,1.029447,114.284749,-113.255302,-0.317901,-0.15895,-32.7412,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,6,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.909689,0.914161,181.93776,179.281637,2.058894,21.74742,-19.688527,1.029447,10.87371,-9.844263,-1.771495,-0.885747,-182.449504,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0,0.001,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,6,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,2,0,0,100,0,0,1,0.214413,0.302749,42.88254,59.373884,2.058894,0.807267,1.251627,1.029447,0.403633,0.625813,1.251627,0.625813,128.907378,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,15864,15496,7864,100,75,?,?,?,?
dataset,6,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.94597,0.947512,189.194007,185.822345,2.058894,284.614594,-282.5557,1.029447,142.307297,-141.27785,-1.893912,-0.946956,-195.057543,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0,0.001,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,6,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.519843,0.707663,103.968553,138.784209,2.058894,273.787873,-271.72898,1.029447,136.893937,-135.86449,-0.058421,-0.029211,-6.016906,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,50,?,?,?,?
dataset,6,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.721989,0.771332,144.397872,151.270573,2.058894,8.115342,-6.056448,1.029447,4.057671,-3.028224,-0.854419,-0.427209,-87.998152,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,6,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,2,0,0,100,0,0,1,0.000046,0.000065,0.009186,0.012738,2.058894,0.000133,2.058761,1.029447,0.000066,1.029381,2.058761,1.029381,212.035625,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,15864,15496,7864,100,50,?,?,?,?
dataset,6,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.588787,0.718169,117.757454,140.84448,2.058894,182.362538,-180.303644,1.029447,91.181269,-90.151822,-0.282043,-0.141022,-29.048148,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,6,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.432165,0.601755,96.036624,133.723235,1.724993,2.765183,-1.04019,0.862496,1.382592,-0.520095,-0.076075,-0.038038,-7.662874,0.5,1,0,0,0,0,0.5,1,1,0.5,0.666667,0,?,1,0.5,0,0,0.5,1,0.5,0.666667,0,0,1,0.666667,0.5,0.001,0,0,0,0,0,15864,15496,7864,100,75,?,?,?,?
dataset,6,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,0,0.998355,0.998355,221.856679,221.856683,1.724993,18.512304,-16.787311,0.862496,9.256152,-8.393656,-2.299256,-1.149628,-231.599022,0,0,0,0,0,0,1,2,0,0,0,0,?,1,0,0,0,1,0,0,0,0,0,1,0,0,0.001,0,0.01,0,10,0,15864,15496,7864,0,50,?,?,?,?
dataset,7,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.502577,0.706959,111.68381,157.102074,1.724993,12.138548,-10.413555,0.862496,6.069274,-5.206777,-0.296964,-0.148482,-29.912492,0.5,1,0,0,0,0,0.5,1,1,0.5,0.666667,0,?,1,0.5,0,0,0.5,1,0.5,0.666667,0,0,1,0.666667,0.5,0,0.001,0,0,0,0,15864,15496,7864,50,50,?,?,?,?
dataset,7,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.529405,0.708327,117.645635,157.406051,1.724993,19.014141,-17.289148,0.862496,9.50707,-8.644574,-0.37695,-0.188475,-37.969349,0.5,1,0,0,0,0,0.5,1,1,0.5,0.666667,0,?,1,0.5,0,0,0.5,1,0.5,0.666667,0,0,1,0.666667,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,7,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.721989,0.771332,144.397872,151.270573,2.058894,8.115342,-6.056448,1.029447,4.057671,-3.028224,-0.854419,-0.427209,-87.998152,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,7,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.53062,0.707419,106.124081,138.736287,2.058894,9.446216,-7.387322,1.029447,4.723108,-3.693661,-0.091317,-0.045659,-9.404923,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,7,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.800735,0.805715,160.147036,158.013769,2.058894,4.979093,-2.920199,1.029447,2.489546,-1.4601,-1.399573,-0.699787,-144.144652,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,15864,15496,7864,100,100,?,?,?,?
dataset,7,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.909689,0.914161,181.93776,179.281637,2.058894,21.74742,-19.688527,1.029447,10.87371,-9.844263,-1.771495,-0.885747,-182.449504,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,7,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.449754,0.634589,89.950831,124.453054,2.058894,3.288464,-1.22957,1.029447,1.644232,-0.614785,0.153125,0.076563,15.770664,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.001,0,0,0,0,0,15864,15496,7864,100,75,?,?,?,?
dataset,7,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,1,1,200,196.116135,2.058894,501.695891,-499.636998,1.029447,250.847946,-249.818499,-2.058894,-1.029447,-212.049274,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,15864,15496,7864,0,50,?,?,?,?
dataset,7,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.506286,0.707163,101.257207,138.686008,2.058894,181.852664,-179.79377,1.029447,90.926332,-89.896885,-0.018253,-0.009126,-1.879873,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,50,?,?,?,?
dataset,7,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.707107,100,138.675049,2.058894,278.85693,-276.798036,1.029447,139.428465,-138.399018,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.25,0.5,0.333333,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,50,?,?,?,?
dataset,8,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,2,0,0,100,0,0,1,0.214413,0.302749,42.88254,59.373884,2.058894,0.807267,1.251627,1.029447,0.403633,0.625813,1.251627,0.625813,128.907378,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,15864,15496,7864,100,75,?,?,?,?
dataset,8,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.707107,100,138.675049,2.058894,278.85693,-276.798036,1.029447,139.428465,-138.399018,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.25,0.5,0.333333,0.5,0,0,0,0,0,0,15864,15496,7864,50,50,?,?,?,?
dataset,8,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.88949,0.894253,177.897919,175.377394,2.058894,8.071915,-6.013021,1.029447,4.035957,-3.006511,-1.705417,-0.852708,-175.644029,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0,0.001,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,8,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.999968,0.999968,199.993644,196.109903,2.058894,194.157613,-192.098719,1.029447,97.078807,-96.04936,-2.058802,-1.029401,-212.03983,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,15864,15496,7864,0,50,?,?,?,?
dataset,8,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.351415,0.485421,70.282936,95.198815,2.058894,1.696555,0.362339,1.029447,0.848277,0.18117,0.51905,0.259525,53.457873,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0,0,0,0,0,0,15864,15496,7864,100,75,?,?,?,?
dataset,8,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,1,1,200,196.116135,2.058894,501.695891,-499.636998,1.029447,250.847946,-249.818499,-2.058894,-1.029447,-212.049274,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,15864,15496,7864,0,50,?,?,?,?
dataset,8,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.721989,0.771332,144.397872,151.270573,2.058894,8.115342,-6.056448,1.029447,4.057671,-3.028224,-0.854419,-0.427209,-87.998152,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,8,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.909689,0.914161,181.93776,179.281637,2.058894,21.74742,-19.688527,1.029447,10.87371,-9.844263,-1.771495,-0.885747,-182.449504,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0,0.001,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,8,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,0,0.825001,0.843357,183.333589,187.412706,1.724993,22.530107,-20.805114,0.862496,11.265053,-10.402557,-1.682523,-0.841262,-169.476891,0,0,0,0,0,0,1,2,0,0,0,0,?,1,0,0,0,1,0,0,0,0,0,1,0,0,0.001,0,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,8,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,2,0,0,100,0,0,1,0.000811,0.000818,0.180322,0.181791,1.724993,0.002342,1.722651,0.862496,0.001171,0.861325,1.722651,0.861325,173.518833,1,2,0,0,0,0,0,0,1,1,1,0,?,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0.001,0,0,0,0,15864,15496,7864,100,50,?,?,?,?
dataset,9,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.504726,0.707138,112.161234,157.141858,1.724993,227.961296,-226.236303,0.862496,113.980648,-113.118152,-0.303207,-0.151603,-30.541331,0.5,1,0,0,0,0,0.5,1,1,0.5,0.666667,0,?,1,0.5,0,0,0.5,1,0.5,0.666667,0,0,1,0.666667,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,50,?,?,?,?
dataset,9,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,0,0.995409,0.99542,221.202103,221.204455,1.724993,28.307159,-26.582166,0.862496,14.15358,-13.291083,-2.2907,-1.14535,-230.737155,0,0,0,0,0,0,1,2,0,0,0,0,?,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.001,0,0,0,0,15864,15496,7864,0,50,?,?,?,?
dataset,9,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.999995,0.999995,199.999088,196.115241,2.058894,288.791068,-286.732174,1.029447,144.395534,-143.366087,-2.058881,-1.02944,-212.047919,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,15864,15496,7864,0,50,?,?,?,?
dataset,9,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.94597,0.947512,189.194007,185.822345,2.058894,284.614594,-282.5557,1.029447,142.307297,-141.27785,-1.893912,-0.946956,-195.057543,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0,0.001,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,9,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.500101,0.707107,100.020256,138.675052,2.058894,49.202694,-47.143801,1.029447,24.601347,-23.5719,-0.000292,-0.000146,-0.030101,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.001,0.001,0.01,0,10,0,15864,15496,7864,50,50,?,?,?,?
dataset,9,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.506286,0.707163,101.257207,138.686008,2.058894,181.852664,-179.79377,1.029447,90.926332,-89.896885,-0.018253,-0.009126,-1.879873,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.001,0.001,0,0,0,0,15864,15496,7864,50,50,?,?,?,?
dataset,9,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.275282,0.387982,55.056437,76.089509,2.058894,1.150509,0.908385,1.029447,0.575255,0.454192,0.908385,0.454192,93.556212,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.001,0,0,0,0,0,15864,15496,7864,100,75,?,?,?,?
dataset,9,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.384078,0.543169,76.815676,106.524176,2.058894,2.108778,-0.049885,1.029447,1.054389,-0.024942,0.380527,0.190264,39.191216,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.001,0.001,0,0,0,0,15864,15496,7864,100,75,?,?,?,?
dataset,9,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.829885,0.847141,165.976994,166.138055,2.058894,32.26923,-30.210336,1.029447,16.134615,-15.105168,-1.458929,-0.729464,-150.257764,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,9,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.594122,0.719423,118.824403,141.090511,2.058894,12.721452,-10.662559,1.029447,6.360726,-5.331279,-0.300943,-0.150472,-30.994682,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,10,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.500341,0.707107,111.186954,157.134877,1.724993,227.552558,-225.827565,0.862496,113.776279,-112.913782,-0.290492,-0.145246,-29.260595,0.5,1,0,0,0,0,0.5,1,1,0.5,0.666667,0,?,1,0.5,0,0,0.5,1,0.5,0.666667,0,0,1,0.666667,0.5,0,0.001,0,0,0,0,15864,15496,7864,50,50,?,?,?,?
dataset,10,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,2,0,0,100,0,0,1,0.030441,0.041376,6.764591,9.194562,1.724993,0.090404,1.634589,0.862496,0.045202,0.817295,1.634589,0.817295,164.648621,1,2,0,0,0,0,0,0,1,1,1,0,?,1,1,0,0,0,1,1,1,0,0,1,1,1,0.001,0,0,0,0,0,15864,15496,7864,100,75,?,?,?,?
dataset,10,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,1,1,200,196.116135,2.058894,466.860903,-464.80201,1.029447,233.430452,-232.401005,-2.058894,-1.029447,-212.049274,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,15864,15496,7864,0,50,?,?,?,?
dataset,10,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,2,0,0,100,0,0,1,0.182328,0.255522,36.465538,50.112054,2.058894,0.651678,1.407216,1.029447,0.325839,0.703608,1.407216,0.703608,144.931798,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0,0,0,15864,15496,7864,100,75,?,?,?,?
dataset,10,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.914827,0.918783,182.965305,180.188159,2.058894,29.743384,-27.684491,1.029447,14.871692,-13.842245,-1.789474,-0.894737,-184.301214,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,10,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.275282,0.387982,55.056437,76.089509,2.058894,1.150509,0.908385,1.029447,0.575255,0.454192,0.908385,0.454192,93.556212,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0,0,0,0,0,0,15864,15496,7864,100,75,?,?,?,?
dataset,10,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.876754,0.885374,175.350884,173.636201,2.058894,272.509691,-270.450797,1.029447,136.254845,-135.225399,-1.65059,-0.825295,-169.997325,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0,0.001,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,10,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.999987,0.999987,199.997414,196.113599,2.058894,67.903544,-65.84465,1.029447,33.951772,-32.922325,-2.058856,-1.029428,-212.045432,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0,0.001,0,0,0,0,15864,15496,7864,0,50,?,?,?,?
dataset,10,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.829935,0.847177,165.986967,166.145023,2.058894,17.44624,-15.387346,1.029447,8.72312,-7.693673,-1.459159,-0.729579,-150.281481,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,10,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.707107,100,138.675049,2.058894,47.932949,-45.874055,1.029447,23.966474,-22.937028,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,50,?,?,?,?
