2, MindMapMock, LOC, 139.0, 1, 
6633, freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask$1, WMCNAMM, 1.0, 6606, 
6633, freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask$1, WMC, 1.0, 6606, 
6633, freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask$1, NOA, 0.0, 6606, 
6633, freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask$1, LOCNAMM, 15.0, 6606, 
6633, freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask$1, AMWNAMM, 1.0, 6606, 
6633, freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask$1, RFC, 6.0, 6606, 
6633, freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask$1, NOII, 1.0, 6606, 
6633, freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask$1, AMW, 1.0, 6606, 
6633, freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask$1, TCC, 1.0, 6606, 
6633, freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask$1, ATFD, 4.0, 6606, 
6633, freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask$1, FANOUT, 3.0, 6606, 
6633, freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask$1, NOCS, 0.0, 6606, 
6633, freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask$1, NIM, 0.0, 6606, 
6633, freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask$1, LCOM5, 0.0, 6606, 
6633, freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask$1, NOAM, 0.0, 6606, 
6633, freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask$1, CBO, 3.0, 6606, 
6633, freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask$1, DIT, 1.0, 6606, 
6633, freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask$1, NOPA, 0.0, 6606, 
6633, freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask$1, CFNAMM, 12.0, 6606, 
6633, freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask$1, NMO, 0.0, 6606, 
6636, NodeNoteBase, LOC, 8.0, 6606, 
6636, NodeNoteBase, NOMNAMM, 0.0, 6606, 
6636, NodeNoteBase, NOM, 0.0, 6606, 
6636, NodeNoteBase, WMCNAMM, 0.0, 6606, 
6636, NodeNoteBase, WMC, 0.0, 6606, 
6636, NodeNoteBase, NOA, 1.0, 6606, 
6636, NodeNoteBase, LOCNAMM, 8.0, 6606, 
6636, NodeNoteBase, AMWNAMM, 0.0, 6606, 
6636, NodeNoteBase, RFC, 0.0, 6606, 
6636, NodeNoteBase, NOII, 0.0, 6606, 
6636, NodeNoteBase, AMW, 0.0, 6606, 
6636, NodeNoteBase, TCC, 1.0, 6606, 
6636, NodeNoteBase, ATFD, 0.0, 6606, 
6636, NodeNoteBase, FANOUT, 0.0, 6606, 
6636, NodeNoteBase, NOCS, 0.0, 6606, 
6636, NodeNoteBase, LCOM5, 0.0, 6606, 
6636, NodeNoteBase, NOAM, 0.0, 6606, 
6636, NodeNoteBase, CBO, 0.0, 6606, 
6636, NodeNoteBase, DIT, 1.0, 6606, 
6636, NodeNoteBase, NOPA, 1.0, 6606, 
6636, NodeNoteBase, NOC, 1.0, 6606, 
6636, NodeNoteBase, CFNAMM, 0.0, 6606, 
6638, AttributeView, LOC, 212.0, 6637, 
6638, AttributeView, NOMNAMM, 22.0, 6637, 
6638, AttributeView, NOM, 26.0, 6637, 
6638, AttributeView, WMCNAMM, 42.0, 6637, 
6638, AttributeView, WMC, 49.0, 6637, 
6638, AttributeView, NOA, 9.0, 6637, 
6638, AttributeView, LOCNAMM, 171.0, 6637, 
6638, AttributeView, AMWNAMM, 1.90909090909091, 6637, 
6638, AttributeView, RFC, 61.0, 6637, 
6638, AttributeView, NOII, 2.0, 6637, 
6638, AttributeView, AMW, 1.88461538461538, 6637, 
6638, AttributeView, TCC, 0.183823529411765, 6637, 
6638, AttributeView, ATFD, 10.0, 6637, 
6638, AttributeView, FANOUT, 17.0, 6637, 
6638, AttributeView, NOCS, 1.0, 6637, 
6638, AttributeView, NIM, 0.0, 6637, 
6638, AttributeView, LCOM5, 0.88, 6637, 
6638, AttributeView, NOAM, 4.0, 6637, 
6638, AttributeView, CBO, 17.0, 6637, 
6638, AttributeView, WOC, 0.866666666666667, 6637, 
6638, AttributeView, DIT, 1.0, 6637, 
6638, AttributeView, NOPA, 0.0, 6637, 
6638, AttributeView, NOC, 0.0, 6637, 
6638, AttributeView, CFNAMM, 1146.0, 6637, 
6638, AttributeView, NMO, 0.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, LOC, 5.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, NOMNAMM, 1.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, NOM, 1.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, WMCNAMM, 1.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, WMC, 1.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, NOA, 0.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, LOCNAMM, 5.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, AMWNAMM, 1.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, RFC, 2.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, NOII, 1.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, AMW, 1.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, TCC, 1.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, ATFD, 0.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, FANOUT, 1.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, NOCS, 0.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, NIM, 0.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, LCOM5, 0.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, NOAM, 0.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, CBO, 1.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, DIT, 1.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, NOPA, 0.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, CFNAMM, 4.0, 6637, 
6665, freemind.view.mindmapview.attributeview.AttributeView$1, NMO, 0.0, 6637, 
6668, AttributeTableCellRenderer, LOC, 55.0, 6637, 
6668, AttributeTableCellRenderer, NOMNAMM, 4.0, 6637, 
6668, AttributeTableCellRenderer, NOM, 4.0, 6637, 
6668, AttributeTableCellRenderer, WMCNAMM, 10.0, 6637, 
6668, AttributeTableCellRenderer, WMC, 10.0, 6637, 
6668, AttributeTableCellRenderer, NOA, 2.0, 6637, 
6668, AttributeTableCellRenderer, LOCNAMM, 55.0, 6637, 
6668, AttributeTableCellRenderer, AMWNAMM, 2.5, 6637, 
6668, AttributeTableCellRenderer, RFC, 5.0, 6637, 
6668, AttributeTableCellRenderer, NOII, 0.0, 6637, 
6668, AttributeTableCellRenderer, AMW, 2.5, 6637, 
6668, AttributeTableCellRenderer, TCC, 1.0, 6637, 
6668, AttributeTableCellRenderer, ATFD, 1.0, 6637, 
6668, AttributeTableCellRenderer, FANOUT, 1.0, 6637, 
6668, AttributeTableCellRenderer, NOCS, 0.0, 6637, 
6668, AttributeTableCellRenderer, NIM, 548.0, 6637, 
6668, AttributeTableCellRenderer, LCOM5, 0.166666666666667, 6637, 
6668, AttributeTableCellRenderer, NOAM, 0.0, 6637, 
6668, AttributeTableCellRenderer, CBO, 2.0, 6637, 
6668, AttributeTableCellRenderer, WOC, 1.0, 6637, 
6668, AttributeTableCellRenderer, DIT, 6.0, 6637, 
6668, AttributeTableCellRenderer, NOPA, 0.0, 6637, 
6668, AttributeTableCellRenderer, NOC, 0.0, 6637, 
6668, AttributeTableCellRenderer, CFNAMM, 10.0, 6637, 
6668, AttributeTableCellRenderer, NMO, 2.0, 6637, 
6674, AttributeTable, LOC, 479.0, 6637, 
6674, AttributeTable, NOMNAMM, 28.0, 6637, 
6674, AttributeTable, NOM, 31.0, 6637, 
6674, AttributeTable, WMCNAMM, 86.0, 6637, 
6674, AttributeTable, WMC, 90.0, 6637, 
6674, AttributeTable, NOA, 12.0, 6637, 
6674, AttributeTable, LOCNAMM, 458.0, 6637, 
6674, AttributeTable, AMWNAMM, 3.07142857142857, 6637, 
6674, AttributeTable, RFC, 69.0, 6637, 
6674, AttributeTable, NOII, 1.0, 6637, 
6674, AttributeTable, AMW, 2.90322580645161, 6637, 
6674, AttributeTable, TCC, 0.0253623188405797, 6637, 
6674, AttributeTable, ATFD, 9.0, 6637, 
6674, AttributeTable, FANOUT, 17.0, 6637, 
6674, AttributeTable, NOCS, 2.0, 6637, 
6674, AttributeTable, NIM, 693.0, 6637, 
6674, AttributeTable, LCOM5, 0.977777777777778, 6637, 
6674, AttributeTable, NOAM, 3.0, 6637, 
6674, AttributeTable, CBO, 16.0, 6637, 
6674, AttributeTable, WOC, 0.842105263157895, 6637, 
6674, AttributeTable, DIT, 5.0, 6637, 
6674, AttributeTable, NOPA, 0.0, 6637, 
6674, AttributeTable, NOC, 0.0, 6637, 
6674, AttributeTable, CFNAMM, 1142.0, 6637, 
6674, AttributeTable, NMO, 4.0, 6637, 
6706, AttributeTable.MyFocusListener, LOC, 51.0, 6637, 
6706, AttributeTable.MyFocusListener, NOMNAMM, 2.0, 6637, 
6706, AttributeTable.MyFocusListener, NOM, 2.0, 6637, 
6706, AttributeTable.MyFocusListener, WMCNAMM, 8.0, 6637, 
6706, AttributeTable.MyFocusListener, WMC, 8.0, 6637, 
6706, AttributeTable.MyFocusListener, NOA, 1.0, 6637, 
6706, AttributeTable.MyFocusListener, LOCNAMM, 51.0, 6637, 
6706, AttributeTable.MyFocusListener, AMWNAMM, 4.0, 6637, 
6706, AttributeTable.MyFocusListener, RFC, 12.0, 6637, 
6706, AttributeTable.MyFocusListener, NOII, 1.0, 6637, 
6706, AttributeTable.MyFocusListener, AMW, 4.0, 6637, 
6706, AttributeTable.MyFocusListener, TCC, 1.0, 6637, 
6706, AttributeTable.MyFocusListener, ATFD, 3.0, 6637, 
6706, AttributeTable.MyFocusListener, FANOUT, 7.0, 6637, 
6706, AttributeTable.MyFocusListener, NOCS, 1.0, 6637, 
6706, AttributeTable.MyFocusListener, NIM, 0.0, 6637, 
6706, AttributeTable.MyFocusListener, LCOM5, 0.0, 6637, 
6706, AttributeTable.MyFocusListener, NOAM, 0.0, 6637, 
6706, AttributeTable.MyFocusListener, CBO, 6.0, 6637, 
6706, AttributeTable.MyFocusListener, WOC, 1.0, 6637, 
6706, AttributeTable.MyFocusListener, DIT, 1.0, 6637, 
6706, AttributeTable.MyFocusListener, NOPA, 0.0, 6637, 
6706, AttributeTable.MyFocusListener, NOC, 0.0, 6637, 
6706, AttributeTable.MyFocusListener, CFNAMM, 30.0, 6637, 
6706, AttributeTable.MyFocusListener, NMO, 0.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, LOC, 13.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, NOMNAMM, 1.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, NOM, 1.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, WMCNAMM, 4.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, WMC, 4.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, NOA, 0.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, LOCNAMM, 13.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, AMWNAMM, 4.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, RFC, 4.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, NOII, 1.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, AMW, 4.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, TCC, 1.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, ATFD, 2.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, FANOUT, 2.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, NOCS, 0.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, NIM, 0.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, LCOM5, 0.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, NOAM, 0.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, CBO, 4.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, DIT, 1.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, NOPA, 0.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, CFNAMM, 8.0, 6637, 
6710, freemind.view.mindmapview.attributeview.AttributeTable.MyFocusListener$1, NMO, 0.0, 6637, 
6713, AttributeTable.HeaderMouseListener, LOC, 20.0, 6637, 
6713, AttributeTable.HeaderMouseListener, NOMNAMM, 1.0, 6637, 
6713, AttributeTable.HeaderMouseListener, NOM, 1.0, 6637, 
6713, AttributeTable.HeaderMouseListener, WMCNAMM, 4.0, 6637, 
6713, AttributeTable.HeaderMouseListener, WMC, 4.0, 6637, 
6713, AttributeTable.HeaderMouseListener, NOA, 0.0, 6637, 
6713, AttributeTable.HeaderMouseListener, LOCNAMM, 20.0, 6637, 
6713, AttributeTable.HeaderMouseListener, AMWNAMM, 4.0, 6637, 
6713, AttributeTable.HeaderMouseListener, RFC, 6.0, 6637, 
6713, AttributeTable.HeaderMouseListener, NOII, 0.0, 6637, 
6713, AttributeTable.HeaderMouseListener, AMW, 4.0, 6637, 
6713, AttributeTable.HeaderMouseListener, TCC, 1.0, 6637, 
6713, AttributeTable.HeaderMouseListener, ATFD, 2.0, 6637, 
6713, AttributeTable.HeaderMouseListener, FANOUT, 4.0, 6637, 
6713, AttributeTable.HeaderMouseListener, NOCS, 0.0, 6637, 
6713, AttributeTable.HeaderMouseListener, NIM, 8.0, 6637, 
6713, AttributeTable.HeaderMouseListener, LCOM5, 0.0, 6637, 
6713, AttributeTable.HeaderMouseListener, NOAM, 0.0, 6637, 
6713, AttributeTable.HeaderMouseListener, CBO, 4.0, 6637, 
6713, AttributeTable.HeaderMouseListener, WOC, 1.0, 6637, 
6713, AttributeTable.HeaderMouseListener, DIT, 2.0, 6637, 
6713, AttributeTable.HeaderMouseListener, NOPA, 0.0, 6637, 
6713, AttributeTable.HeaderMouseListener, NOC, 0.0, 6637, 
6713, AttributeTable.HeaderMouseListener, CFNAMM, 8.0, 6637, 
6713, AttributeTable.HeaderMouseListener, NMO, 0.0, 6637, 
6716, ReducedAttributeTableModelDecorator, LOC, 95.0, 6637, 
6716, ReducedAttributeTableModelDecorator, NOMNAMM, 11.0, 6637, 
6716, ReducedAttributeTableModelDecorator, NOM, 14.0, 6637, 
6716, ReducedAttributeTableModelDecorator, WMCNAMM, 18.0, 6637, 
6716, ReducedAttributeTableModelDecorator, WMC, 23.0, 6637, 
6716, ReducedAttributeTableModelDecorator, NOA, 2.0, 6637, 
6716, ReducedAttributeTableModelDecorator, LOCNAMM, 77.0, 6637, 
6716, ReducedAttributeTableModelDecorator, AMWNAMM, 1.63636363636364, 6637, 
6716, ReducedAttributeTableModelDecorator, RFC, 41.0, 6637, 
6716, ReducedAttributeTableModelDecorator, NOII, 0.0, 6637, 
6716, ReducedAttributeTableModelDecorator, AMW, 1.64285714285714, 6637, 
6716, ReducedAttributeTableModelDecorator, TCC, 0.0, 6637, 
6716, ReducedAttributeTableModelDecorator, ATFD, 1.0, 6637, 
6716, ReducedAttributeTableModelDecorator, FANOUT, 3.0, 6637, 
6716, ReducedAttributeTableModelDecorator, NOCS, 0.0, 6637, 
6716, ReducedAttributeTableModelDecorator, NIM, 27.0, 6637, 
6716, ReducedAttributeTableModelDecorator, LCOM5, 0.846153846153846, 6637, 
6716, ReducedAttributeTableModelDecorator, NOAM, 3.0, 6637, 
6716, ReducedAttributeTableModelDecorator, CBO, 7.0, 6637, 
6716, ReducedAttributeTableModelDecorator, WOC, 0.8, 6637, 
6716, ReducedAttributeTableModelDecorator, DIT, 3.0, 6637, 
6716, ReducedAttributeTableModelDecorator, NOPA, 0.0, 6637, 
6716, ReducedAttributeTableModelDecorator, NOC, 0.0, 6637, 
6716, ReducedAttributeTableModelDecorator, CFNAMM, 140.0, 6637, 
6716, ReducedAttributeTableModelDecorator, NMO, 1.0, 6637, 
6731, AttributeViewScrollPane, LOC, 21.0, 6637, 
6731, AttributeViewScrollPane, NOMNAMM, 4.0, 6637, 
6731, AttributeViewScrollPane, NOM, 4.0, 6637, 
6731, AttributeViewScrollPane, WMCNAMM, 4.0, 6637, 
6731, AttributeViewScrollPane, WMC, 4.0, 6637, 
6731, AttributeViewScrollPane, NOA, 0.0, 6637, 
6731, AttributeViewScrollPane, LOCNAMM, 21.0, 6637, 
6731, AttributeViewScrollPane, AMWNAMM, 1.0, 6637, 
6731, AttributeViewScrollPane, RFC, 4.0, 6637, 
6731, AttributeViewScrollPane, NOII, 0.0, 6637, 
6731, AttributeViewScrollPane, AMW, 1.0, 6637, 
6731, AttributeViewScrollPane, TCC, 0.0, 6637, 
6731, AttributeViewScrollPane, ATFD, 0.0, 6637, 
6731, AttributeViewScrollPane, FANOUT, 0.0, 6637, 
6731, AttributeViewScrollPane, NOCS, 0.0, 6637, 
6731, AttributeViewScrollPane, NIM, 546.0, 6637, 
6731, AttributeViewScrollPane, LCOM5, 0.0, 6637, 
6731, AttributeViewScrollPane, NOAM, 0.0, 6637, 
6731, AttributeViewScrollPane, CBO, 1.0, 6637, 
6731, AttributeViewScrollPane, WOC, 1.0, 6637, 
6731, AttributeViewScrollPane, DIT, 5.0, 6637, 
6731, AttributeViewScrollPane, NOPA, 0.0, 6637, 
6731, AttributeViewScrollPane, NOC, 0.0, 6637, 
6731, AttributeViewScrollPane, CFNAMM, 0.0, 6637, 
6731, AttributeViewScrollPane, NMO, 3.0, 6637, 
6736, AttributePopupMenu, LOC, 210.0, 6637, 
6736, AttributePopupMenu, NOMNAMM, 10.0, 6637, 
6736, AttributePopupMenu, NOM, 16.0, 6637, 
6736, AttributePopupMenu, WMCNAMM, 24.0, 6637, 
6736, AttributePopupMenu, WMC, 35.0, 6637, 
6736, AttributePopupMenu, NOA, 10.0, 6637, 
6736, AttributePopupMenu, LOCNAMM, 125.0, 6637, 
6736, AttributePopupMenu, AMWNAMM, 2.4, 6637, 
6736, AttributePopupMenu, RFC, 28.0, 6637, 
6736, AttributePopupMenu, NOII, 1.0, 6637, 
6736, AttributePopupMenu, AMW, 2.1875, 6637, 
6736, AttributePopupMenu, TCC, 0.107142857142857, 6637, 
6736, AttributePopupMenu, ATFD, 3.0, 6637, 
6736, AttributePopupMenu, FANOUT, 10.0, 6637, 
6736, AttributePopupMenu, NOCS, 6.0, 6637, 
6736, AttributePopupMenu, NIM, 565.0, 6637, 
6736, AttributePopupMenu, LCOM5, 0.96, 6637, 
6736, AttributePopupMenu, NOAM, 6.0, 6637, 
6736, AttributePopupMenu, CBO, 5.0, 6637, 
6736, AttributePopupMenu, WOC, 0.833333333333333, 6637, 
6736, AttributePopupMenu, DIT, 5.0, 6637, 
6736, AttributePopupMenu, NOPA, 0.0, 6637, 
6736, AttributePopupMenu, NOC, 0.0, 6637, 
6736, AttributePopupMenu, CFNAMM, 506.0, 6637, 
6736, AttributePopupMenu, NMO, 2.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, LOC, 5.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, NOMNAMM, 1.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, NOM, 1.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, WMCNAMM, 1.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, WMC, 1.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, NOA, 0.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, LOCNAMM, 5.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, AMWNAMM, 1.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, RFC, 2.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, NOII, 1.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, AMW, 1.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, TCC, 1.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, ATFD, 1.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, FANOUT, 1.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, NOCS, 0.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, NIM, 0.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, LCOM5, 0.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, NOAM, 0.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, CBO, 2.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, DIT, 1.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, NOPA, 0.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, CFNAMM, 4.0, 6637, 
6754, freemind.view.mindmapview.attributeview.AttributePopupMenu$1, NMO, 0.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, LOC, 5.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, NOMNAMM, 1.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, NOM, 1.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, WMCNAMM, 1.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, WMC, 1.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, NOA, 0.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, LOCNAMM, 5.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, AMWNAMM, 1.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, RFC, 2.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, NOII, 1.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, AMW, 1.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, TCC, 1.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, ATFD, 2.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, FANOUT, 1.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, NOCS, 0.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, NIM, 0.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, LCOM5, 0.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, NOAM, 0.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, CBO, 2.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, DIT, 1.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, NOPA, 0.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, CFNAMM, 4.0, 6637, 
6757, freemind.view.mindmapview.attributeview.AttributePopupMenu$2, NMO, 0.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, LOC, 5.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, NOMNAMM, 1.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, NOM, 1.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, WMCNAMM, 1.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, WMC, 1.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, NOA, 0.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, LOCNAMM, 5.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, AMWNAMM, 1.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, RFC, 2.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, NOII, 1.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, AMW, 1.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, TCC, 1.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, ATFD, 2.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, FANOUT, 1.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, NOCS, 0.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, NIM, 0.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, LCOM5, 0.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, NOAM, 0.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, CBO, 2.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, DIT, 1.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, NOPA, 0.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, CFNAMM, 4.0, 6637, 
6760, freemind.view.mindmapview.attributeview.AttributePopupMenu$3, NMO, 0.0, 6637, 
6763, freemind.view.mindmapview.attributeview.AttributePopupMenu$4, LOC, 5.0, 6637, 
6763, freemind.view.mindmapview.attributeview.AttributePopupMenu$4, NOMNAMM, 1.0, 6637, 
6763, freemind.view.mindmapview.attributeview.AttributePopupMenu$4, NOM, 1.0, 6637, 
6763, freemind.view.mindmapview.attributeview.AttributePopupMenu$4, WMCNAMM, 1.0, 6637, 
6763, freemind.view.mindmapview.attributeview.AttributePopupMenu$4, WMC, 1.0, 6637, 
6763, freemind.view.mindmapview.attributeview.AttributePopupMenu$4, NOA, 0.0, 6637, 
6763, freemind.view.mindmapview.attributeview.AttributePopupMenu$4, LOCNAMM, 5.0, 6637, 
6763, freemind.view.mindmapview.attributeview.AttributePopupMenu$4, AMWNAMM, 1.0, 6637, 
