2, CompoundActionHandler, NOM, 4.0, 1, 
6198, InsertAttributeActor, AMW, 1.16666666666667, 6164, 
6198, InsertAttributeActor, CBO, 14.0, 6164, 
6198, InsertAttributeActor, CFNAMM, 72.0, 6164, 
6198, InsertAttributeActor, NOAM, 0.0, 6164, 
6198, InsertAttributeActor, DIT, 2.0, 6164, 
6198, InsertAttributeActor, NOII, 0.0, 6164, 
6198, InsertAttributeActor, TCC, 0.0, 6164, 
6198, InsertAttributeActor, WOC, 1.0, 6164, 
6198, InsertAttributeActor, RFC, 25.0, 6164, 
6198, InsertAttributeActor, NOC, 0.0, 6164, 
6198, InsertAttributeActor, NOPA, 0.0, 6164, 
6198, InsertAttributeActor, FANOUT, 5.0, 6164, 
6198, InsertAttributeActor, NOCS, 0.0, 6164, 
6198, InsertAttributeActor, ATFD, 4.0, 6164, 
6205, SetAttributeFontSizeActor, NOM, 6.0, 6164, 
6205, SetAttributeFontSizeActor, NOMNAMM, 6.0, 6164, 
6205, SetAttributeFontSizeActor, LOC, 37.0, 6164, 
6205, SetAttributeFontSizeActor, NOA, 0.0, 6164, 
6205, SetAttributeFontSizeActor, WMCNAMM, 7.0, 6164, 
6205, SetAttributeFontSizeActor, WMC, 7.0, 6164, 
6205, SetAttributeFontSizeActor, LCOM5, 0.0, 6164, 
6205, SetAttributeFontSizeActor, LOCNAMM, 37.0, 6164, 
6205, SetAttributeFontSizeActor, AMWNAMM, 1.16666666666667, 6164, 
6205, SetAttributeFontSizeActor, NMO, 0.0, 6164, 
6205, SetAttributeFontSizeActor, NIM, 5.0, 6164, 
6205, SetAttributeFontSizeActor, AMW, 1.16666666666667, 6164, 
6205, SetAttributeFontSizeActor, CBO, 10.0, 6164, 
6205, SetAttributeFontSizeActor, CFNAMM, 37.0, 6164, 
6205, SetAttributeFontSizeActor, NOAM, 0.0, 6164, 
6205, SetAttributeFontSizeActor, DIT, 2.0, 6164, 
6205, SetAttributeFontSizeActor, NOII, 0.0, 6164, 
6205, SetAttributeFontSizeActor, TCC, 0.0, 6164, 
6205, SetAttributeFontSizeActor, WOC, 1.0, 6164, 
6205, SetAttributeFontSizeActor, RFC, 21.0, 6164, 
6205, SetAttributeFontSizeActor, NOC, 0.0, 6164, 
6205, SetAttributeFontSizeActor, NOPA, 0.0, 6164, 
6205, SetAttributeFontSizeActor, FANOUT, 2.0, 6164, 
6205, SetAttributeFontSizeActor, NOCS, 0.0, 6164, 
6205, SetAttributeFontSizeActor, ATFD, 1.0, 6164, 
6212, RegistryAttributeValueActor, NOM, 6.0, 6164, 
6212, RegistryAttributeValueActor, NOMNAMM, 6.0, 6164, 
6212, RegistryAttributeValueActor, LOC, 40.0, 6164, 
6212, RegistryAttributeValueActor, NOA, 0.0, 6164, 
6212, RegistryAttributeValueActor, WMCNAMM, 7.0, 6164, 
6212, RegistryAttributeValueActor, WMC, 7.0, 6164, 
6212, RegistryAttributeValueActor, LCOM5, 0.0, 6164, 
6212, RegistryAttributeValueActor, LOCNAMM, 40.0, 6164, 
6212, RegistryAttributeValueActor, AMWNAMM, 1.16666666666667, 6164, 
6212, RegistryAttributeValueActor, NMO, 0.0, 6164, 
6212, RegistryAttributeValueActor, NIM, 5.0, 6164, 
6212, RegistryAttributeValueActor, AMW, 1.16666666666667, 6164, 
6212, RegistryAttributeValueActor, CBO, 13.0, 6164, 
6212, RegistryAttributeValueActor, CFNAMM, 59.0, 6164, 
6212, RegistryAttributeValueActor, NOAM, 0.0, 6164, 
6212, RegistryAttributeValueActor, DIT, 2.0, 6164, 
6212, RegistryAttributeValueActor, NOII, 0.0, 6164, 
6212, RegistryAttributeValueActor, TCC, 0.0, 6164, 
6212, RegistryAttributeValueActor, WOC, 1.0, 6164, 
6212, RegistryAttributeValueActor, RFC, 22.0, 6164, 
6212, RegistryAttributeValueActor, NOC, 0.0, 6164, 
6212, RegistryAttributeValueActor, NOPA, 0.0, 6164, 
6212, RegistryAttributeValueActor, FANOUT, 4.0, 6164, 
6212, RegistryAttributeValueActor, NOCS, 0.0, 6164, 
6212, RegistryAttributeValueActor, ATFD, 1.0, 6164, 
6219, AttributesListener, NOM, 1.0, 6164, 
6219, AttributesListener, NOMNAMM, 1.0, 6164, 
6219, AttributesListener, LOC, 5.0, 6164, 
6219, AttributesListener, NOA, 0.0, 6164, 
6219, AttributesListener, WMCNAMM, 1.0, 6164, 
6219, AttributesListener, WMC, 1.0, 6164, 
6219, AttributesListener, LCOM5, 0.0, 6164, 
6219, AttributesListener, LOCNAMM, 5.0, 6164, 
6219, AttributesListener, AMWNAMM, 1.0, 6164, 
6219, AttributesListener, AMW, 1.0, 6164, 
6219, AttributesListener, CBO, 0.0, 6164, 
6219, AttributesListener, CFNAMM, 0.0, 6164, 
6219, AttributesListener, NOAM, 0.0, 6164, 
6219, AttributesListener, NOII, 1.0, 6164, 
6219, AttributesListener, TCC, 1.0, 6164, 
6219, AttributesListener, WOC, 0.0, 6164, 
6219, AttributesListener, RFC, 1.0, 6164, 
6219, AttributesListener, NOC, 0.0, 6164, 
6219, AttributesListener, NOPA, 0.0, 6164, 
6219, AttributesListener, FANOUT, 0.0, 6164, 
6219, AttributesListener, NOCS, 0.0, 6164, 
6219, AttributesListener, ATFD, 0.0, 6164, 
6221, UnregistryAttributeActor, NOM, 7.0, 6164, 
6221, UnregistryAttributeActor, NOMNAMM, 7.0, 6164, 
6221, UnregistryAttributeActor, LOC, 51.0, 6164, 
6221, UnregistryAttributeActor, NOA, 0.0, 6164, 
6221, UnregistryAttributeActor, WMCNAMM, 9.0, 6164, 
6221, UnregistryAttributeActor, WMC, 9.0, 6164, 
6221, UnregistryAttributeActor, LCOM5, 0.0, 6164, 
6221, UnregistryAttributeActor, LOCNAMM, 51.0, 6164, 
6221, UnregistryAttributeActor, AMWNAMM, 1.28571428571429, 6164, 
6221, UnregistryAttributeActor, NMO, 0.0, 6164, 
6221, UnregistryAttributeActor, NIM, 5.0, 6164, 
6221, UnregistryAttributeActor, AMW, 1.28571428571429, 6164, 
6221, UnregistryAttributeActor, CBO, 16.0, 6164, 
6221, UnregistryAttributeActor, CFNAMM, 115.0, 6164, 
6221, UnregistryAttributeActor, NOAM, 0.0, 6164, 
6221, UnregistryAttributeActor, DIT, 2.0, 6164, 
6221, UnregistryAttributeActor, NOII, 0.0, 6164, 
6221, UnregistryAttributeActor, TCC, 0.0, 6164, 
6221, UnregistryAttributeActor, WOC, 1.0, 6164, 
6221, UnregistryAttributeActor, RFC, 27.0, 6164, 
6221, UnregistryAttributeActor, NOC, 0.0, 6164, 
6221, UnregistryAttributeActor, NOPA, 0.0, 6164, 
6221, UnregistryAttributeActor, FANOUT, 6.0, 6164, 
6221, UnregistryAttributeActor, NOCS, 0.0, 6164, 
6221, UnregistryAttributeActor, ATFD, 3.0, 6164, 
6229, RegistryAttributeActor, NOM, 6.0, 6164, 
6229, RegistryAttributeActor, NOMNAMM, 6.0, 6164, 
6229, RegistryAttributeActor, LOC, 40.0, 6164, 
6229, RegistryAttributeActor, NOA, 0.0, 6164, 
6229, RegistryAttributeActor, WMCNAMM, 7.0, 6164, 
6229, RegistryAttributeActor, WMC, 7.0, 6164, 
6229, RegistryAttributeActor, LCOM5, 0.0, 6164, 
6229, RegistryAttributeActor, LOCNAMM, 40.0, 6164, 
6229, RegistryAttributeActor, AMWNAMM, 1.16666666666667, 6164, 
6229, RegistryAttributeActor, NMO, 0.0, 6164, 
6229, RegistryAttributeActor, NIM, 5.0, 6164, 
6229, RegistryAttributeActor, AMW, 1.16666666666667, 6164, 
6229, RegistryAttributeActor, CBO, 15.0, 6164, 
6229, RegistryAttributeActor, CFNAMM, 65.0, 6164, 
6229, RegistryAttributeActor, NOAM, 0.0, 6164, 
6229, RegistryAttributeActor, DIT, 2.0, 6164, 
6229, RegistryAttributeActor, NOII, 0.0, 6164, 
6229, RegistryAttributeActor, TCC, 0.0, 6164, 
6229, RegistryAttributeActor, WOC, 1.0, 6164, 
6229, RegistryAttributeActor, RFC, 25.0, 6164, 
6229, RegistryAttributeActor, NOC, 0.0, 6164, 
6229, RegistryAttributeActor, NOPA, 0.0, 6164, 
6229, RegistryAttributeActor, FANOUT, 6.0, 6164, 
6229, RegistryAttributeActor, NOCS, 0.0, 6164, 
6229, RegistryAttributeActor, ATFD, 3.0, 6164, 
6236, AttributeManagerDialog, NOM, 8.0, 6164, 
6236, AttributeManagerDialog, NOMNAMM, 8.0, 6164, 
6236, AttributeManagerDialog, LOC, 214.0, 6164, 
6236, AttributeManagerDialog, NOA, 8.0, 6164, 
6236, AttributeManagerDialog, WMCNAMM, 9.0, 6164, 
6236, AttributeManagerDialog, WMC, 9.0, 6164, 
6236, AttributeManagerDialog, LCOM5, 1.01785714285714, 6164, 
6236, AttributeManagerDialog, LOCNAMM, 214.0, 6164, 
6236, AttributeManagerDialog, AMWNAMM, 1.125, 6164, 
6236, AttributeManagerDialog, NMO, 0.0, 6164, 
6236, AttributeManagerDialog, NIM, 539.0, 6164, 
6236, AttributeManagerDialog, AMW, 1.125, 6164, 
6236, AttributeManagerDialog, CBO, 12.0, 6164, 
6236, AttributeManagerDialog, CFNAMM, 292.0, 6164, 
6236, AttributeManagerDialog, NOAM, 0.0, 6164, 
6236, AttributeManagerDialog, DIT, 6.0, 6164, 
6236, AttributeManagerDialog, NOII, 1.0, 6164, 
6236, AttributeManagerDialog, TCC, 0.0, 6164, 
6236, AttributeManagerDialog, WOC, 1.0, 6164, 
6236, AttributeManagerDialog, RFC, 33.0, 6164, 
6236, AttributeManagerDialog, NOC, 0.0, 6164, 
6236, AttributeManagerDialog, NOPA, 0.0, 6164, 
6236, AttributeManagerDialog, FANOUT, 17.0, 6164, 
6236, AttributeManagerDialog, NOCS, 8.0, 6164, 
6236, AttributeManagerDialog, ATFD, 5.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, NOM, 2.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, NOMNAMM, 2.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, LOC, 13.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, NOA, 0.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, WMCNAMM, 2.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, WMC, 2.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, LCOM5, 0.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, LOCNAMM, 13.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, AMWNAMM, 1.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, NMO, 0.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, NIM, 15.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, AMW, 1.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, CBO, 3.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, CFNAMM, 22.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, NOAM, 0.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, DIT, 2.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, NOII, 0.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, TCC, 1.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, WOC, 1.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, RFC, 6.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, NOC, 0.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, NOPA, 0.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, FANOUT, 3.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, NOCS, 0.0, 6164, 
6245, AttributeManagerDialog.ApplyAction, ATFD, 0.0, 6164, 
6248, SetAttributeValueActor, NOM, 6.0, 6164, 
6248, SetAttributeValueActor, NOMNAMM, 6.0, 6164, 
6248, SetAttributeValueActor, LOC, 42.0, 6164, 
6248, SetAttributeValueActor, NOA, 0.0, 6164, 
6248, SetAttributeValueActor, WMCNAMM, 7.0, 6164, 
6248, SetAttributeValueActor, WMC, 7.0, 6164, 
6248, SetAttributeValueActor, LCOM5, 0.0, 6164, 
6248, SetAttributeValueActor, LOCNAMM, 42.0, 6164, 
6248, SetAttributeValueActor, AMWNAMM, 1.16666666666667, 6164, 
6248, SetAttributeValueActor, NMO, 0.0, 6164, 
6248, SetAttributeValueActor, NIM, 5.0, 6164, 
6248, SetAttributeValueActor, AMW, 1.16666666666667, 6164, 
6248, SetAttributeValueActor, CBO, 12.0, 6164, 
6248, SetAttributeValueActor, CFNAMM, 57.0, 6164, 
6248, SetAttributeValueActor, NOAM, 0.0, 6164, 
6248, SetAttributeValueActor, DIT, 2.0, 6164, 
6248, SetAttributeValueActor, NOII, 0.0, 6164, 
6248, SetAttributeValueActor, TCC, 0.0, 6164, 
6248, SetAttributeValueActor, WOC, 1.0, 6164, 
6248, SetAttributeValueActor, RFC, 24.0, 6164, 
6248, SetAttributeValueActor, NOC, 0.0, 6164, 
6248, SetAttributeValueActor, NOPA, 0.0, 6164, 
6248, SetAttributeValueActor, FANOUT, 4.0, 6164, 
6248, SetAttributeValueActor, NOCS, 0.0, 6164, 
6248, SetAttributeValueActor, ATFD, 3.0, 6164, 
6255, SetAttributeVisibleActor, NOM, 6.0, 6164, 
6255, SetAttributeVisibleActor, NOMNAMM, 6.0, 6164, 
6255, SetAttributeVisibleActor, LOC, 39.0, 6164, 
6255, SetAttributeVisibleActor, NOA, 0.0, 6164, 
6255, SetAttributeVisibleActor, WMCNAMM, 7.0, 6164, 
6255, SetAttributeVisibleActor, WMC, 7.0, 6164, 
6255, SetAttributeVisibleActor, LCOM5, 0.0, 6164, 
6255, SetAttributeVisibleActor, LOCNAMM, 39.0, 6164, 
6255, SetAttributeVisibleActor, AMWNAMM, 1.16666666666667, 6164, 
6255, SetAttributeVisibleActor, NMO, 0.0, 6164, 
6255, SetAttributeVisibleActor, NIM, 5.0, 6164, 
6255, SetAttributeVisibleActor, AMW, 1.16666666666667, 6164, 
6255, SetAttributeVisibleActor, CBO, 11.0, 6164, 
6255, SetAttributeVisibleActor, CFNAMM, 69.0, 6164, 
6255, SetAttributeVisibleActor, NOAM, 0.0, 6164, 
6255, SetAttributeVisibleActor, DIT, 2.0, 6164, 
6255, SetAttributeVisibleActor, NOII, 0.0, 6164, 
6255, SetAttributeVisibleActor, TCC, 0.0, 6164, 
6255, SetAttributeVisibleActor, WOC, 1.0, 6164, 
6255, SetAttributeVisibleActor, RFC, 23.0, 6164, 
6255, SetAttributeVisibleActor, NOC, 0.0, 6164, 
6255, SetAttributeVisibleActor, NOPA, 0.0, 6164, 
6255, SetAttributeVisibleActor, FANOUT, 3.0, 6164, 
6255, SetAttributeVisibleActor, NOCS, 0.0, 6164, 
6255, SetAttributeVisibleActor, ATFD, 3.0, 6164, 
6262, SetAttributeNameActor, NOM, 6.0, 6164, 
6262, SetAttributeNameActor, NOMNAMM, 6.0, 6164, 
6262, SetAttributeNameActor, LOC, 44.0, 6164, 
6262, SetAttributeNameActor, NOA, 0.0, 6164, 
6262, SetAttributeNameActor, WMCNAMM, 7.0, 6164, 
6262, SetAttributeNameActor, WMC, 7.0, 6164, 
6262, SetAttributeNameActor, LCOM5, 0.0, 6164, 
6262, SetAttributeNameActor, LOCNAMM, 44.0, 6164, 
6262, SetAttributeNameActor, AMWNAMM, 1.16666666666667, 6164, 
6262, SetAttributeNameActor, NMO, 0.0, 6164, 
6262, SetAttributeNameActor, NIM, 5.0, 6164, 
6262, SetAttributeNameActor, AMW, 1.16666666666667, 6164, 
6262, SetAttributeNameActor, CBO, 12.0, 6164, 
6262, SetAttributeNameActor, CFNAMM, 57.0, 6164, 
6262, SetAttributeNameActor, NOAM, 0.0, 6164, 
6262, SetAttributeNameActor, DIT, 2.0, 6164, 
6262, SetAttributeNameActor, NOII, 0.0, 6164, 
6262, SetAttributeNameActor, TCC, 0.0, 6164, 
6262, SetAttributeNameActor, WOC, 1.0, 6164, 
6262, SetAttributeNameActor, RFC, 24.0, 6164, 
6262, SetAttributeNameActor, NOC, 0.0, 6164, 
6262, SetAttributeNameActor, NOPA, 0.0, 6164, 
6262, SetAttributeNameActor, FANOUT, 4.0, 6164, 
6262, SetAttributeNameActor, NOCS, 0.0, 6164, 
6262, SetAttributeNameActor, ATFD, 3.0, 6164, 
6269, AttributeManagerDialog.OKAction, NOM, 2.0, 6164, 
6269, AttributeManagerDialog.OKAction, NOMNAMM, 2.0, 6164, 
6269, AttributeManagerDialog.OKAction, LOC, 13.0, 6164, 
6269, AttributeManagerDialog.OKAction, NOA, 0.0, 6164, 
6269, AttributeManagerDialog.OKAction, WMCNAMM, 2.0, 6164, 
6269, AttributeManagerDialog.OKAction, WMC, 2.0, 6164, 
6269, AttributeManagerDialog.OKAction, LCOM5, 0.0, 6164, 
6269, AttributeManagerDialog.OKAction, LOCNAMM, 13.0, 6164, 
6269, AttributeManagerDialog.OKAction, AMWNAMM, 1.0, 6164, 
6269, AttributeManagerDialog.OKAction, NMO, 0.0, 6164, 
6269, AttributeManagerDialog.OKAction, NIM, 15.0, 6164, 
6269, AttributeManagerDialog.OKAction, AMW, 1.0, 6164, 
6269, AttributeManagerDialog.OKAction, CBO, 3.0, 6164, 
6269, AttributeManagerDialog.OKAction, CFNAMM, 22.0, 6164, 
6269, AttributeManagerDialog.OKAction, NOAM, 0.0, 6164, 
6269, AttributeManagerDialog.OKAction, DIT, 2.0, 6164, 
6269, AttributeManagerDialog.OKAction, NOII, 0.0, 6164, 
6269, AttributeManagerDialog.OKAction, TCC, 1.0, 6164, 
6269, AttributeManagerDialog.OKAction, WOC, 1.0, 6164, 
6269, AttributeManagerDialog.OKAction, RFC, 6.0, 6164, 
6269, AttributeManagerDialog.OKAction, NOC, 0.0, 6164, 
6269, AttributeManagerDialog.OKAction, NOPA, 0.0, 6164, 
6269, AttributeManagerDialog.OKAction, FANOUT, 3.0, 6164, 
6269, AttributeManagerDialog.OKAction, NOCS, 0.0, 6164, 
6269, AttributeManagerDialog.OKAction, ATFD, 0.0, 6164, 
6272, AttributeManagerDialog.CancelAction, NOM, 2.0, 6164, 
6272, AttributeManagerDialog.CancelAction, NOMNAMM, 2.0, 6164, 
6272, AttributeManagerDialog.CancelAction, LOC, 13.0, 6164, 
6272, AttributeManagerDialog.CancelAction, NOA, 0.0, 6164, 
6272, AttributeManagerDialog.CancelAction, WMCNAMM, 2.0, 6164, 
6272, AttributeManagerDialog.CancelAction, WMC, 2.0, 6164, 
6272, AttributeManagerDialog.CancelAction, LCOM5, 0.0, 6164, 
6272, AttributeManagerDialog.CancelAction, LOCNAMM, 13.0, 6164, 
6272, AttributeManagerDialog.CancelAction, AMWNAMM, 1.0, 6164, 
6272, AttributeManagerDialog.CancelAction, NMO, 0.0, 6164, 
6272, AttributeManagerDialog.CancelAction, NIM, 15.0, 6164, 
6272, AttributeManagerDialog.CancelAction, AMW, 1.0, 6164, 
6272, AttributeManagerDialog.CancelAction, CBO, 3.0, 6164, 
6272, AttributeManagerDialog.CancelAction, CFNAMM, 22.0, 6164, 
6272, AttributeManagerDialog.CancelAction, NOAM, 0.0, 6164, 
6272, AttributeManagerDialog.CancelAction, DIT, 2.0, 6164, 
6272, AttributeManagerDialog.CancelAction, NOII, 0.0, 6164, 
6272, AttributeManagerDialog.CancelAction, TCC, 1.0, 6164, 
6272, AttributeManagerDialog.CancelAction, WOC, 1.0, 6164, 
6272, AttributeManagerDialog.CancelAction, RFC, 6.0, 6164, 
6272, AttributeManagerDialog.CancelAction, NOC, 0.0, 6164, 
6272, AttributeManagerDialog.CancelAction, NOPA, 0.0, 6164, 
6272, AttributeManagerDialog.CancelAction, FANOUT, 3.0, 6164, 
6272, AttributeManagerDialog.CancelAction, NOCS, 0.0, 6164, 
6272, AttributeManagerDialog.CancelAction, ATFD, 0.0, 6164, 
6275, AttributeManagerDialog.ImportAction, NOM, 2.0, 6164, 
6275, AttributeManagerDialog.ImportAction, NOMNAMM, 2.0, 6164, 
6275, AttributeManagerDialog.ImportAction, LOC, 14.0, 6164, 
6275, AttributeManagerDialog.ImportAction, NOA, 0.0, 6164, 
6275, AttributeManagerDialog.ImportAction, WMCNAMM, 3.0, 6164, 
6275, AttributeManagerDialog.ImportAction, WMC, 3.0, 6164, 
6275, AttributeManagerDialog.ImportAction, LCOM5, 0.0, 6164, 
6275, AttributeManagerDialog.ImportAction, LOCNAMM, 14.0, 6164, 
6275, AttributeManagerDialog.ImportAction, AMWNAMM, 1.5, 6164, 
6275, AttributeManagerDialog.ImportAction, NMO, 0.0, 6164, 
6275, AttributeManagerDialog.ImportAction, NIM, 15.0, 6164, 
6275, AttributeManagerDialog.ImportAction, AMW, 1.5, 6164, 
6275, AttributeManagerDialog.ImportAction, CBO, 5.0, 6164, 
6275, AttributeManagerDialog.ImportAction, CFNAMM, 26.0, 6164, 
6275, AttributeManagerDialog.ImportAction, NOAM, 0.0, 6164, 
6275, AttributeManagerDialog.ImportAction, DIT, 2.0, 6164, 
6275, AttributeManagerDialog.ImportAction, NOII, 0.0, 6164, 
6275, AttributeManagerDialog.ImportAction, TCC, 1.0, 6164, 
6275, AttributeManagerDialog.ImportAction, WOC, 1.0, 6164, 
6275, AttributeManagerDialog.ImportAction, RFC, 7.0, 6164, 
6275, AttributeManagerDialog.ImportAction, NOC, 0.0, 6164, 
6275, AttributeManagerDialog.ImportAction, NOPA, 0.0, 6164, 
6275, AttributeManagerDialog.ImportAction, FANOUT, 3.0, 6164, 
6275, AttributeManagerDialog.ImportAction, NOCS, 0.0, 6164, 
6275, AttributeManagerDialog.ImportAction, ATFD, 2.0, 6164, 
6278, AttributeManagerDialog.EditListAction, NOM, 5.0, 6164, 
6278, AttributeManagerDialog.EditListAction, NOMNAMM, 2.0, 6164, 
6278, AttributeManagerDialog.EditListAction, LOC, 31.0, 6164, 
6278, AttributeManagerDialog.EditListAction, NOA, 4.0, 6164, 
6278, AttributeManagerDialog.EditListAction, WMCNAMM, 2.0, 6164, 
6278, AttributeManagerDialog.EditListAction, WMC, 5.0, 6164, 
6278, AttributeManagerDialog.EditListAction, LCOM5, 0.75, 6164, 
6278, AttributeManagerDialog.EditListAction, LOCNAMM, 14.0, 6164, 
6278, AttributeManagerDialog.EditListAction, AMWNAMM, 1.0, 6164, 
6278, AttributeManagerDialog.EditListAction, NMO, 0.0, 6164, 
6278, AttributeManagerDialog.EditListAction, NIM, 15.0, 6164, 
6278, AttributeManagerDialog.EditListAction, AMW, 1.0, 6164, 
6278, AttributeManagerDialog.EditListAction, CBO, 3.0, 6164, 
6278, AttributeManagerDialog.EditListAction, CFNAMM, 10.0, 6164, 
6278, AttributeManagerDialog.EditListAction, NOAM, 3.0, 6164, 
6278, AttributeManagerDialog.EditListAction, DIT, 2.0, 6164, 
6278, AttributeManagerDialog.EditListAction, NOII, 0.0, 6164, 
6278, AttributeManagerDialog.EditListAction, TCC, 0.333333333333333, 6164, 
6278, AttributeManagerDialog.EditListAction, WOC, 0.4, 6164, 
6278, AttributeManagerDialog.EditListAction, RFC, 6.0, 6164, 
6278, AttributeManagerDialog.EditListAction, NOC, 0.0, 6164, 
6278, AttributeManagerDialog.EditListAction, NOPA, 0.0, 6164, 
6278, AttributeManagerDialog.EditListAction, FANOUT, 1.0, 6164, 
6278, AttributeManagerDialog.EditListAction, NOCS, 0.0, 6164, 
6278, AttributeManagerDialog.EditListAction, ATFD, 0.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, NOM, 1.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, NOMNAMM, 1.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, LOC, 9.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, NOA, 0.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, WMCNAMM, 1.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, WMC, 1.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, LCOM5, 0.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, LOCNAMM, 9.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, AMWNAMM, 1.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, NMO, 0.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, NIM, 10.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, AMW, 1.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, CBO, 1.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, CFNAMM, 4.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, NOAM, 0.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, DIT, 2.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, NOII, 0.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, TCC, 1.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, WOC, 1.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, RFC, 2.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, NOC, 0.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, NOPA, 0.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, FANOUT, 1.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, NOCS, 0.0, 6164, 
6284, AttributeManagerDialog.ClosingListener, ATFD, 0.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, NOM, 1.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, NOMNAMM, 1.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, LOC, 6.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, NOA, 0.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, WMCNAMM, 1.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, WMC, 1.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, LCOM5, 0.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, LOCNAMM, 6.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, AMWNAMM, 1.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, NMO, 0.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, NIM, 0.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, AMW, 1.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, CBO, 2.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, CFNAMM, 4.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, NOAM, 0.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, DIT, 1.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, NOII, 1.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, TCC, 1.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, RFC, 2.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, NOPA, 0.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, FANOUT, 1.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, NOCS, 0.0, 6164, 
6287, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, ATFD, 1.0, 6164, 
6290, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$2, NOM, 1.0, 6164, 
